class,ExtractionTurbine,Sink,BackpressureTurbine,Sink
label,extr_turbine,electrical_demand,bp_turbine,heat_demand
source,extr_turbine,electrical_balance,bp_turbine,heat_balance
target,electrical_balance,electrical_demand,electrical_balance,heat_demand
attribute,max,variable_costs,max,actual_value
,0.97,-40.28,0.99,0.0310779183
,0.97,-43.16,0.99,0.026795233
,0.97,-43.18,0.99,0.0253812236
,0.97,-37.3,0.99,0.023626743
,0.97,-36.02,0.99,0.0241851233
,0.97,-31.02,0.99,0.0246734285
,0.97,-31.05,0.99,0.0277730264
,0.97,-37.61,0.99,0.0295248141
,0.97,-40.91,0.99,0.0320516114
,0.97,-44.59,0.99,0.0315705975
,0.97,-41.14,0.99,0.0288336506
,0.97,-40.65,0.99,0.0240076035
,0.97,-47.99,0.99,0.021151905
,0.97,-34.26,0.99,0.019852387
,0.97,-39.95,0.99,0.0188639601
,0.97,-37.97,0.99,0.0183445196
,0.97,-34.61,0.99,0.0198149259
,0.97,-27.35,0.99,0.0252513229
,0.97,-24.19,0.99,0.0309562871
,0.97,-24.44,0.99,0.0390321306
,0.97,-29.89,0.99,0.0399288623
,0.97,-37.09,0.99,0.0385023953
,0.97,-41.18,0.99,0.0365630002
,0.97,-43.67,0.99,0.0333560971
,0.97,-43.72,0.99,0.0310779183
,0.97,-47.68,0.99,0.026795233
,0.97,-48.12,0.99,0.0253812236
,0.97,-42.22,0.99,0.023626743
,0.97,-39.6,0.99,0.0241851233
,0.97,-38.91,0.99,0.0246734285
,0.97,-38.14,0.99,0.0277730264
,0.97,-40.47,0.99,0.0295248141
,0.97,-44.98,0.99,0.0320516114
,0.97,-46.04,0.99,0.0315705975
,0.97,-40.94,0.99,0.0288336506
,0.97,-40,0.99,0.0240076035
,0.97,-47.64,0.99,0.021151905
,0.97,-44.45,0.99,0.019852387
,0.97,-35.48,0.99,0.0178752329
,0.97,-27.05,0.99,0.0173830181
,0.97,-20.12,0.99,0.0187763551
,0.97,-13.09,0.99,0.0239278112
,0.97,-21,0.99,0.029333758
,0.97,-27,0.99,0.0369863178
,0.97,-40.06,0.99,0.0378360486
,0.97,-49.09,0.99,0.0364843478
,0.97,-51.52,0.99,0.0346466032
,0.97,-54.92,0.99,0.0316077854
,0.97,-58.73,0.99,0.0294490141
,0.97,-63.07,0.99,0.0253907995
,0.97,-59.81,0.99,0.0240509034
,0.97,-54.91,0.99,0.0223883813
,0.97,-51.38,0.99,0.0229174949
,0.97,-49.59,0.99,0.0233802063
,0.97,-48.12,0.99,0.0263173432
,0.97,-49.09,0.99,0.0279773135
,0.97,-49.26,0.99,0.0303716725
,0.97,-47.96,0.99,0.0299158702
,0.97,-48.66,0.99,0.0273223764
,0.97,-48,0.99,0.0227492796
,0.97,-51.03,0.99,0.0200432584
,0.97,-46.22,0.99,0.0188118528
,0.97,-28.09,0.99,0.0215914107
,0.97,-20.38,0.99,0.0164800875
,0.97,-13.38,0.99,0.0207049023
,0.97,-6.89,0.99,0.0210207931
,0.97,-13.07,0.99,0.0228576001
,0.97,-12.57,0.99,0.0310279328
,0.97,-29.82,0.99,0.0280785774
,0.97,-42.11,0.99,0.0304573675
,0.97,-45.97,0.99,0.0304811128
,0.97,-47.6,0.99,0.0299594062
,0.97,-48.34,0.99,0.0274674225
,0.97,-49.72,0.99,0.025588691
,0.97,-49.49,0.99,0.024612261
,0.97,-45.39,0.99,0.0232448473
,0.97,-44.5,0.99,0.0235317757
,0.97,-41.82,0.99,0.0230334929
,0.97,-40.17,0.99,0.0248142749
,0.97,-41.03,0.99,0.0274178106
,0.97,-42.99,0.99,0.0292101747
,0.97,-43.71,0.99,0.0295304655
,0.97,-43.09,0.99,0.0278573924
,0.97,-40.7,0.99,0.0271604344
,0.97,-45.66,0.99,0.0219212822
,0.97,-37.53,0.99,0.0209793903
,0.97,-36.55,0.99,0.0178752329
,0.97,-29.7,0.99,0.0173830181
,0.97,-22.54,0.99,0.0187763551
,0.97,-18.92,0.99,0.0239278112
,0.97,-20.78,0.99,0.029333758
,0.97,-34.01,0.99,0.0369863178
,0.97,-43.89,0.99,0.0378360486
,0.97,-50.42,0.99,0.0364843478
,0.97,-51.55,0.99,0.0346466032
,0.97,-55.27,0.99,0.0316077854
,0.97,-57.76,0.99,0.0294490141
,0.97,-58.94,0.99,0.0253907995
,0.97,-51.79,0.99,0.0240509034
,0.97,-51.35,0.99,0.0223883813
,0.97,-50.01,0.99,0.0229174949
,0.97,-46.95,0.99,0.0233802063
,0.97,-44.54,0.99,0.0263173432
,0.97,-42.56,0.99,0.0279773135
,0.97,-43.73,0.99,0.0303716725
,0.97,-44.33,0.99,0.0299158702
,0.97,-44.34,0.99,0.0273223764
,0.97,-43.27,0.99,0.0227492796
,0.97,-43.71,0.99,0.0200432584
,0.97,-38.99,0.99,0.0188118528
,0.97,-24.81,0.99,0.0178752329
,0.97,-16.91,0.99,0.0173830181
,0.97,-7,0.99,0.0187763551
,0.97,-1.88,0.99,0.0239278112
,0.97,-1.99,0.99,0.029333758
,0.97,-16.07,0.99,0.0369863178
,0.97,-37.26,0.99,0.0378360486
,0.97,-48.42,0.99,0.0364843478
,0.97,-50.2,0.99,0.0346466032
,0.97,-51.47,0.99,0.0316077854
,0.97,-51.97,0.99,0.0294490141
,0.97,-57.43,0.99,0.0253907995
,0.97,-55.41,0.99,0.0240509034
,0.97,-51.59,0.99,0.0223883813
,0.97,-50.88,0.99,0.0229174949
,0.97,-49.29,0.99,0.0233802063
,0.97,-48.71,0.99,0.0263173432
,0.97,-47.51,0.99,0.0279773135
,0.97,-47.48,0.99,0.0303716725
,0.97,-45.2,0.99,0.0299158702
,0.97,-43.35,0.99,0.0273223764
,0.97,-43.02,0.99,0.0227492796
,0.97,-43.63,0.99,0.0200432584
,0.97,-35.46,0.99,0.0188118528
,0.97,-14.94,0.99,0.0188639601
,0.97,-2.36,0.99,0.0183445196
,0.97,-4.15,0.99,0.0198149259
,0.97,-5.55,0.99,0.0252513229
,0.97,-6.46,0.99,0.0309562871
,0.97,-21.01,0.99,0.0390321306
,0.97,-40.02,0.99,0.0399288623
,0.97,-50.52,0.99,0.0385023953
,0.97,-51.3,0.99,0.0365630002
,0.97,-51.75,0.99,0.0333560971
,0.97,-53.97,0.99,0.0310779183
,0.97,-59.83,0.99,0.026795233
,0.97,-56.2,0.99,0.0253812236
,0.97,-57.05,0.99,0.023626743
,0.97,-52.46,0.99,0.0241851233
,0.97,-49.28,0.99,0.0246734285
,0.97,-46.82,0.99,0.0277730264
,0.97,-46.24,0.99,0.0295248141
,0.97,-46.63,0.99,0.0320516114
,0.97,-45.91,0.99,0.0315705975
,0.97,-41.3,0.99,0.0288336506
,0.97,-41.71,0.99,0.0240076035
,0.97,-45.76,0.99,0.021151905
,0.97,-38.97,0.99,0.019852387
,0.97,-17.41,0.99,0.0188639601
,0.97,-4.49,0.99,0.0183445196
,0.97,-4.19,0.99,0.0198149259
,0.97,-0.94,0.99,0.0252513229
,0.97,-3.21,0.99,0.0309562871
,0.97,-3.03,0.99,0.0390321306
,0.97,-4.43,0.99,0.0399288623
,0.97,-6.79,0.99,0.0385023953
,0.97,-9.56,0.99,0.0365630002
,0.97,-15.79,0.99,0.0333560971
,0.97,-24.93,0.99,0.0310779183
,0.97,-29.91,0.99,0.026795233
,0.97,-32.19,0.99,0.0253812236
,0.97,-25.97,0.99,0.023626743
,0.97,-21.48,0.99,0.0241851233
,0.97,-15.06,0.99,0.0246734285
,0.97,-11.14,0.99,0.0277730264
,0.97,-15.51,0.99,0.0295248141
,0.97,-26.06,0.99,0.0320516114
,0.97,-30.01,0.99,0.0315705975
,0.97,-29.75,0.99,0.0288336506
,0.97,-33,0.99,0.0240076035
,0.97,-36.01,0.99,0.021151905
,0.97,-25.17,0.99,0.019852387
,0.97,-37.79,0.99,0.0188639601
,0.97,-32.29,0.99,0.0183445196
,0.97,-29.45,0.99,0.0198149259
,0.97,-21.03,0.99,0.0252513229
,0.97,-19.45,0.99,0.0309562871
,0.97,-18.59,0.99,0.0390321306
,0.97,-25.56,0.99,0.0399288623
,0.97,-39.5,0.99,0.0385023953
,0.97,-41.59,0.99,0.0365630002
,0.97,-39.19,0.99,0.0333560971
,0.97,-43.01,0.99,0.0310779183
,0.97,-42.97,0.99,0.026795233
,0.97,-41.54,0.99,0.0253812236
,0.97,-39.62,0.99,0.023626743
,0.97,-37.67,0.99,0.0241851233
,0.97,-37.57,0.99,0.0246734285
,0.97,-37.2,0.99,0.0277730264
,0.97,-39.04,0.99,0.0295248141
,0.97,-39.14,0.99,0.0320516114
,0.97,-38.43,0.99,0.0315705975
,0.97,-36.59,0.99,0.0288336506
,0.97,-34.66,0.99,0.0240076035
,0.97,-36.96,0.99,0.021151905
,0.97,-28.32,0.99,0.019852387
,0.97,-39.08,0.99,0.0237221859
,0.97,-34.9,0.99,0.0230689686
,0.97,-25.69,0.99,0.0249180634
,0.97,-20.56,0.99,0.0317545505
,0.97,-22.96,0.99,0.0389287717
,0.97,-33.28,0.99,0.0490844685
,0.97,-43.13,0.99,0.0502121446
,0.97,-51.74,0.99,0.0484183051
,0.97,-56.65,0.99,0.045979438
,0.97,-56.22,0.99,0.041946629
,0.97,-54.74,0.99,0.0390817278
,0.97,-55.84,0.99,0.0336960794
,0.97,-51.9,0.99,0.0319179058
,0.97,-50.92,0.99,0.0297115762
,0.97,-49.2,0.99,0.0304137618
,0.97,-46.29,0.99,0.0310278251
,0.97,-43.8,0.99,0.0349256937
,0.97,-44.4,0.99,0.037128637
,0.97,-45.55,0.99,0.0403061859
,0.97,-44.19,0.99,0.0397012916
,0.97,-45.22,0.99,0.0362594712
,0.97,-46.33,0.99,0.0301905236
,0.97,-48.92,0.99,0.0265993682
,0.97,-43.03,0.99,0.0249651723
,0.97,-37.02,0.99,0.0217338438
,0.97,-31.93,0.99,0.0211353779
,0.97,-26.55,0.99,0.0228294855
,0.97,-25.51,0.99,0.0290929532
,0.97,-27.93,0.99,0.0356658468
,0.97,-35.09,0.99,0.0449703151
,0.97,-43.45,0.99,0.0460034719
,0.97,-48.05,0.99,0.0443599881
,0.97,-56.73,0.99,0.0421255416
,0.97,-54.08,0.99,0.0384307538
,0.97,-57.91,0.99,0.0358059824
,0.97,-59.91,0.99,0.0308717473
,0.97,-56.35,0.99,0.0292426164
,0.97,-55.91,0.99,0.0272212165
,0.97,-54.12,0.99,0.0278645465
,0.97,-54.08,0.99,0.0284271403
,0.97,-50.96,0.99,0.031998298
,0.97,-51.32,0.99,0.0340165954
,0.97,-49.97,0.99,0.0369278091
,0.97,-50.9,0.99,0.0363736157
,0.97,-46.03,0.99,0.0332202812
,0.97,-47.81,0.99,0.0276600196
,0.97,-46.95,0.99,0.0243698671
,0.97,-40.37,0.99,0.0228726458
,0.97,-37.37,0.99,0.0188639601
,0.97,-36.96,0.99,0.0183445196
,0.97,-33.28,0.99,0.0198149259
,0.97,-28.1,0.99,0.0252513229
,0.97,-29.7,0.99,0.0309562871
,0.97,-36.98,0.99,0.0390321306
,0.97,-46.77,0.99,0.0399288623
,0.97,-51.11,0.99,0.0385023953
,0.97,-54.98,0.99,0.0365630002
,0.97,-57.01,0.99,0.0333560971
,0.97,-60.1,0.99,0.0310779183
,0.97,-66.58,0.99,0.026795233
,0.97,-61.95,0.99,0.0253812236
,0.97,-61.35,0.99,0.023626743
,0.97,-58.77,0.99,0.0241851233
,0.97,-55.82,0.99,0.0246734285
,0.97,-52.16,0.99,0.0277730264
,0.97,-52.64,0.99,0.0295248141
,0.97,-51.06,0.99,0.0320516114
,0.97,-49.79,0.99,0.0315705975
,0.97,-47.39,0.99,0.0288336506
,0.97,-48.32,0.99,0.0240076035
,0.97,-48.5,0.99,0.021151905
,0.97,-43.22,0.99,0.019852387
,0.97,-37.3,0.99,0.0188639601
,0.97,-25.07,0.99,0.0183445196
,0.97,-18.02,0.99,0.0198149259
,0.97,-7.85,0.99,0.0252513229
,0.97,-9.82,0.99,0.0309562871
,0.97,-24.91,0.99,0.0390321306
,0.97,-40.83,0.99,0.0399288623
,0.97,-52.8,0.99,0.0385023953
,0.97,-51.35,0.99,0.0365630002
,0.97,-51.68,0.99,0.0333560971
,0.97,-53.05,0.99,0.0310779183
,0.97,-57.96,0.99,0.026795233
,0.97,-57.91,0.99,0.0253812236
,0.97,-57.99,0.99,0.023626743
,0.97,-56.37,0.99,0.0241851233
,0.97,-55.65,0.99,0.0246734285
,0.97,-46.99,0.99,0.0277730264
,0.97,-46.56,0.99,0.0295248141
,0.97,-48.22,0.99,0.0320516114
,0.97,-49.21,0.99,0.0315705975
,0.97,-47.22,0.99,0.0288336506
,0.97,-49.18,0.99,0.0240076035
,0.97,-55.05,0.99,0.021151905
,0.97,-45.5,0.99,0.019852387
,0.97,-23.97,0.99,0.0240625018
,0.97,-13.06,0.99,0.0240467667
,0.97,-6.7,0.99,0.0274970652
,0.97,-6.45,0.99,0.0356875865
,0.97,-7.71,0.99,0.0481672666
,0.97,-8.39,0.99,0.0611744559
,0.97,-24.66,0.99,0.0580769781
,0.97,-39.26,0.99,0.0519344357
,0.97,-39.96,0.99,0.0481822234
,0.97,-42.18,0.99,0.0436197691
,0.97,-43.49,0.99,0.0405169919
,0.97,-45.75,0.99,0.0355550679
,0.97,-45.32,0.99,0.0333952187
,0.97,-35.93,0.99,0.0314009052
,0.97,-29.68,0.99,0.0309176479
,0.97,-24.68,0.99,0.0330405148
,0.97,-22.72,0.99,0.0387631673
,0.97,-27.91,0.99,0.0432233282
,0.97,-38.46,0.99,0.0480774365
,0.97,-40.49,0.99,0.0469921706
,0.97,-42.28,0.99,0.041201872
,0.97,-45.05,0.99,0.0325923205
,0.97,-47.62,0.99,0.0271900286
,0.97,-33.34,0.99,0.0251741629
,0.97,-24.74,0.99,0.0237221859
,0.97,-23.63,0.99,0.0230689686
,0.97,-17.98,0.99,0.0249180634
,0.97,-13.88,0.99,0.0317545505
,0.97,-10.76,0.99,0.0389287717
,0.97,-8.92,0.99,0.0490844685
,0.97,-6.12,0.99,0.0502121446
,0.97,-10.32,0.99,0.0484183051
,0.97,-20.06,0.99,0.045979438
,0.97,-29.6,0.99,0.041946629
,0.97,-33.89,0.99,0.0390817278
,0.97,-35.22,0.99,0.0336960794
,0.97,-35.72,0.99,0.0319179058
,0.97,-25.94,0.99,0.0297115762
,0.97,-20.52,0.99,0.0304137618
,0.97,-18.09,0.99,0.0310278251
,0.97,-17.66,0.99,0.0349256937
,0.97,-20.23,0.99,0.037128637
,0.97,-24.72,0.99,0.0403061859
,0.97,-24.76,0.99,0.0397012916
,0.97,-28.95,0.99,0.0362594712
,0.97,-36.62,0.99,0.0301905236
,0.97,-43.24,0.99,0.0265993682
,0.97,-34.32,0.99,0.0249651723
,0.97,-37.5,0.99,0.0188639601
,0.97,-34.04,0.99,0.0183445196
,0.97,-25.33,0.99,0.0198149259
,0.97,-24.52,0.99,0.0252513229
,0.97,-23.23,0.99,0.0309562871
,0.97,-23.03,0.99,0.0390321306
,0.97,-20.02,0.99,0.0399288623
,0.97,-29.05,0.99,0.0385023953
,0.97,-33.49,0.99,0.0365630002
,0.97,-48.49,0.99,0.0333560971
,0.97,-48.47,0.99,0.0310779183
,0.97,-49.02,0.99,0.026795233
,0.97,-50.29,0.99,0.0253812236
,0.97,-44.88,0.99,0.023626743
,0.97,-35.14,0.99,0.0241851233
,0.97,-34.75,0.99,0.0246734285
,0.97,-34.36,0.99,0.0277730264
,0.97,-36.78,0.99,0.0295248141
,0.97,-41.98,0.99,0.0320516114
,0.97,-44.49,0.99,0.0315705975
,0.97,-42.21,0.99,0.0288336506
,0.97,-42.17,0.99,0.0240076035
,0.97,-47.52,0.99,0.021151905
,0.97,-35.09,0.99,0.019852387
,0.97,-41.28,0.99,0.0215914107
,0.97,-37.08,0.99,0.0164800875
,0.97,-33.78,0.99,0.0207049023
,0.97,-27.15,0.99,0.0210207931
,0.97,-30.14,0.99,0.0228576001
,0.97,-34.03,0.99,0.0310279328
,0.97,-45.06,0.99,0.0280785774
,0.97,-57.96,0.99,0.0304573675
,0.97,-60.9,0.99,0.0304811128
,0.97,-64.68,0.99,0.0299594062
,0.97,-64.47,0.99,0.0274674225
,0.97,-67.02,0.99,0.025588691
,0.97,-64.45,0.99,0.024612261
,0.97,-59.95,0.99,0.0232448473
,0.97,-57.47,0.99,0.0235317757
,0.97,-48.52,0.99,0.0230334929
,0.97,-46.74,0.99,0.0248142749
,0.97,-46.5,0.99,0.0274178106
,0.97,-46.39,0.99,0.0292101747
,0.97,-45.27,0.99,0.0295304655
,0.97,-46.37,0.99,0.0278573924
,0.97,-45.28,0.99,0.0271604344
,0.97,-46.93,0.99,0.0219212822
,0.97,-41.06,0.99,0.0209793903
,0.97,-36.3,0.99,0.0217338438
,0.97,-36.23,0.99,0.0211353779
,0.97,-34.99,0.99,0.0228294855
,0.97,-30.81,0.99,0.0290929532
,0.97,-31.84,0.99,0.0356658468
,0.97,-37.03,0.99,0.0449703151
,0.97,-45.25,0.99,0.0460034719
,0.97,-57.27,0.99,0.0443599881
,0.97,-61.86,0.99,0.0421255416
,0.97,-62.15,0.99,0.0384307538
,0.97,-64.03,0.99,0.0358059824
,0.97,-65.2,0.99,0.0308717473
,0.97,-60.11,0.99,0.0292426164
,0.97,-57.97,0.99,0.0272212165
,0.97,-56.57,0.99,0.0278645465
,0.97,-51.78,0.99,0.0284271403
,0.97,-47.97,0.99,0.031998298
,0.97,-47.77,0.99,0.0340165954
,0.97,-47.86,0.99,0.0369278091
,0.97,-47.89,0.99,0.0363736157
,0.97,-46.89,0.99,0.0332202812
,0.97,-47.87,0.99,0.0276600196
,0.97,-47.36,0.99,0.0243698671
,0.97,-41.59,0.99,0.0228726458
,0.97,-38.84,0.99,0.0201328093
,0.97,-34.77,0.99,0.0195784296
,0.97,-28.15,0.99,0.02114774
,0.97,-26.22,0.99,0.0269498062
,0.97,-24.99,0.99,0.0330385043
,0.97,-27.96,0.99,0.0416575543
,0.97,-41.73,0.99,0.042614603
,0.97,-52.04,0.99,0.0410921873
,0.97,-55.93,0.99,0.0390223424
,0.97,-55.97,0.99,0.035599733
,0.97,-55.97,0.99,0.0331683167
,0.97,-57.37,0.99,0.0285975646
,0.97,-57.09,0.99,0.0270884444
,0.97,-56.52,0.99,0.0252159519
,0.97,-56.09,0.99,0.0258118907
,0.97,-52.6,0.99,0.0263330408
,0.97,-55.02,0.99,0.0296411273
,0.97,-53.02,0.99,0.0315107458
,0.97,-48.31,0.99,0.0342075035
,0.97,-48.34,0.99,0.0336941351
,0.97,-47.62,0.99,0.0307730925
,0.97,-47.85,0.99,0.0256224304
,0.97,-45.96,0.99,0.0225746486
,0.97,-42.08,0.99,0.0211877209
,0.97,-40.94,0.99,0.0240625018
,0.97,-38.14,0.99,0.0240467667
,0.97,-36.01,0.99,0.0274970652
,0.97,-33.36,0.99,0.0356875865
,0.97,-33.62,0.99,0.0481672666
,0.97,-38.99,0.99,0.0611744559
,0.97,-48.08,0.99,0.0580769781
,0.97,-55.99,0.99,0.0519344357
,0.97,-61.05,0.99,0.0481822234
,0.97,-60.14,0.99,0.0436197691
,0.97,-59.08,0.99,0.0405169919
,0.97,-58.84,0.99,0.0355550679
,0.97,-55.95,0.99,0.0333952187
,0.97,-55.95,0.99,0.0314009052
,0.97,-49.6,0.99,0.0309176479
,0.97,-48.31,0.99,0.0330405148
,0.97,-46.72,0.99,0.0387631673
,0.97,-46.75,0.99,0.0432233282
,0.97,-46.83,0.99,0.0480774365
,0.97,-47.33,0.99,0.0469921706
,0.97,-46.64,0.99,0.041201872
,0.97,-47.36,0.99,0.0325923205
,0.97,-47.75,0.99,0.0271900286
,0.97,-39.3,0.99,0.0251741629
,0.97,-23.99,0.99,0.0376604445
,0.97,-23.99,0.99,0.038702579
,0.97,-20.4,0.99,0.0438238475
,0.97,-15.05,0.99,0.057443453
,0.97,-19.12,0.99,0.0867100585
,0.97,-27.32,0.99,0.1127993011
,0.97,-47.85,0.99,0.1072632809
,0.97,-61.01,0.99,0.0962741511
,0.97,-65.06,0.99,0.0857845461
,0.97,-65.06,0.99,0.0769919432
,0.97,-62.17,0.99,0.0707611477
,0.97,-64.08,0.99,0.0646929354
,0.97,-61.06,0.99,0.0607379364
,0.97,-59.41,0.99,0.0575609665
,0.97,-55.13,0.99,0.0587851102
,0.97,-51.68,0.99,0.0636418827
,0.97,-49.03,0.99,0.0741014631
,0.97,-49.04,0.99,0.0840091658
,0.97,-48.93,0.99,0.0905194403
,0.97,-48.97,0.99,0.0866510469
,0.97,-48.13,0.99,0.0749926354
,0.97,-48.88,0.99,0.0544498382
,0.97,-48.29,0.99,0.0406375699
,0.97,-42.09,0.99,0.0381923547
,0.97,-25.41,0.99,0.0337224717
,0.97,-5.66,0.99,0.0337004197
,0.97,-1.99,0.99,0.0385358519
,0.97,-1.84,0.99,0.0500144846
,0.97,-0.75,0.99,0.0675041731
,0.97,-0.27,0.99,0.0857331411
,0.97,-0.64,0.99,0.0813921706
,0.97,-2.83,0.99,0.0727836846
,0.97,-9.73,0.99,0.0675251343
,0.97,-18.01,0.99,0.0611310678
,0.97,-20.08,0.99,0.0567826706
,0.97,-21.37,0.99,0.0498287661
,0.97,-18.06,0.99,0.0468018383
,0.97,0.04,0.99,0.0440069011
,0.97,-0.06,0.99,0.0433296386
,0.97,0.03,0.99,0.0463047373
,0.97,-0.08,0.99,0.0543247675
,0.97,-20.9,0.99,0.0605754745
,0.97,-30.42,0.99,0.0673782804
,0.97,-36.25,0.99,0.0658573309
,0.97,-38.95,0.99,0.0577424981
,0.97,-42.99,0.99,0.0456766141
,0.97,-46.42,0.99,0.0381055544
,0.97,-39.91,0.99,0.0352804127
,0.97,-44.35,0.99,0.0240625018
,0.97,-39.02,0.99,0.0240467667
,0.97,-37.5,0.99,0.0274970652
,0.97,-37.14,0.99,0.0356875865
,0.97,-36.25,0.99,0.0481672666
,0.97,-36.09,0.99,0.0611744559
,0.97,-38.01,0.99,0.0580769781
,0.97,-42.18,0.99,0.0519344357
,0.97,-47.64,0.99,0.0481822234
,0.97,-51.59,0.99,0.0436197691
,0.97,-56,0.99,0.0405169919
,0.97,-57.01,0.99,0.0355550679
,0.97,-56.82,0.99,0.0333952187
,0.97,-47.83,0.99,0.0314009052
,0.97,-40.83,0.99,0.0309176479
,0.97,-38.26,0.99,0.0330405148
,0.97,-36.04,0.99,0.0387631673
,0.97,-36.25,0.99,0.0432233282
,0.97,-39.94,0.99,0.0480774365
,0.97,-38.73,0.99,0.0469921706
,0.97,-36.19,0.99,0.041201872
,0.97,-39.3,0.99,0.0325923205
,0.97,-41,0.99,0.0271900286
,0.97,-30.03,0.99,0.0251741629
,0.97,-42.27,0.99,0.0201328093
,0.97,-38.34,0.99,0.0195784296
,0.97,-36.32,0.99,0.02114774
,0.97,-34.98,0.99,0.0269498062
,0.97,-36.02,0.99,0.0330385043
,0.97,-38.37,0.99,0.0416575543
,0.97,-43.11,0.99,0.042614603
,0.97,-49.45,0.99,0.0410921873
,0.97,-56.02,0.99,0.0390223424
,0.97,-56.46,0.99,0.035599733
,0.97,-58.14,0.99,0.0331683167
,0.97,-60.46,0.99,0.0285975646
,0.97,-59.94,0.99,0.0270884444
,0.97,-55.62,0.99,0.0252159519
,0.97,-49.18,0.99,0.0258118907
,0.97,-49.37,0.99,0.0263330408
,0.97,-47.86,0.99,0.0296411273
,0.97,-48.11,0.99,0.0315107458
,0.97,-49.32,0.99,0.0342075035
,0.97,-47.13,0.99,0.0336941351
,0.97,-45.92,0.99,0.0307730925
,0.97,-45.39,0.99,0.0256224304
,0.97,-48.18,0.99,0.0225746486
,0.97,-42.66,0.99,0.0211877209
,0.97,-47.39,0.99,0.0201328093
,0.97,-42.32,0.99,0.0195784296
,0.97,-40.29,0.99,0.02114774
,0.97,-39.59,0.99,0.0269498062
,0.97,-37.97,0.99,0.0330385043
,0.97,-35.25,0.99,0.0416575543
,0.97,-36.82,0.99,0.042614603
,0.97,-40.02,0.99,0.0410921873
,0.97,-42.18,0.99,0.0390223424
,0.97,-47.77,0.99,0.035599733
,0.97,-48.79,0.99,0.0331683167
,0.97,-52,0.99,0.0285975646
,0.97,-52.42,0.99,0.0270884444
,0.97,-44.5,0.99,0.0252159519
,0.97,-42.28,0.99,0.0258118907
,0.97,-41.71,0.99,0.0263330408
,0.97,-40.69,0.99,0.0296411273
,0.97,-41.54,0.99,0.0315107458
,0.97,-45.02,0.99,0.0342075035
,0.97,-49.57,0.99,0.0336941351
,0.97,-51.34,0.99,0.0307730925
,0.97,-52.21,0.99,0.0256224304
,0.97,-55.63,0.99,0.0225746486
,0.97,-47.89,0.99,0.0211877209
,0.97,-40.37,0.99,0.0240625018
,0.97,-38.97,0.99,0.0240467667
,0.97,-35.86,0.99,0.0274970652
,0.97,-33.35,0.99,0.0356875865
,0.97,-32.5,0.99,0.0481672666
,0.97,-38.39,0.99,0.0611744559
,0.97,-45.99,0.99,0.0580769781
,0.97,-55.06,0.99,0.0519344357
,0.97,-55.92,0.99,0.0481822234
,0.97,-56.9,0.99,0.0436197691
,0.97,-57.55,0.99,0.0405169919
,0.97,-60.24,0.99,0.0355550679
,0.97,-57.25,0.99,0.0333952187
,0.97,-56,0.99,0.0314009052
,0.97,-55.96,0.99,0.0309176479
,0.97,-51,0.99,0.0330405148
,0.97,-50.71,0.99,0.0387631673
,0.97,-50.82,0.99,0.0432233282
,0.97,-50.74,0.99,0.0480774365
,0.97,-50.49,0.99,0.0469921706
,0.97,-50.25,0.99,0.041201872
,0.97,-50.5,0.99,0.0325923205
,0.97,-50.03,0.99,0.0271900286
,0.97,-48.95,0.99,0.0251741629
,0.97,-42.18,0.99,0.0201328093
,0.97,-39.99,0.99,0.0195784296
,0.97,-38.46,0.99,0.02114774
,0.97,-36.77,0.99,0.0269498062
,0.97,-37.94,0.99,0.0330385043
,0.97,-36.7,0.99,0.0416575543
,0.97,-44.76,0.99,0.042614603
,0.97,-56.85,0.99,0.0410921873
,0.97,-62.74,0.99,0.0390223424
,0.97,-61.1,0.99,0.035599733
,0.97,-63,0.99,0.0331683167
,0.97,-63.29,0.99,0.0285975646
,0.97,-62.96,0.99,0.0270884444
,0.97,-62.64,0.99,0.0252159519
,0.97,-60.07,0.99,0.0258118907
,0.97,-59.1,0.99,0.0263330408
,0.97,-52.77,0.99,0.0296411273
,0.97,-52.97,0.99,0.0315107458
,0.97,-52.58,0.99,0.0342075035
,0.97,-49.34,0.99,0.0336941351
,0.97,-51.18,0.99,0.0307730925
,0.97,-50.17,0.99,0.0256224304
,0.97,-45.22,0.99,0.0225746486
,0.97,-40.26,0.99,0.0211877209
,0.97,-42.85,0.99,0.0237221859
,0.97,-38.01,0.99,0.0230689686
,0.97,-34.42,0.99,0.0249180634
,0.97,-27.62,0.99,0.0317545505
,0.97,-30.62,0.99,0.0389287717
,0.97,-35.25,0.99,0.0490844685
,0.97,-47.33,0.99,0.0502121446
,0.97,-53.95,0.99,0.0484183051
,0.97,-60.05,0.99,0.045979438
,0.97,-64.96,0.99,0.041946629
,0.97,-65.18,0.99,0.0390817278
,0.97,-67.18,0.99,0.0336960794
,0.97,-61.19,0.99,0.0319179058
,0.97,-59.44,0.99,0.0297115762
,0.97,-59.05,0.99,0.0304137618
,0.97,-55.98,0.99,0.0310278251
,0.97,-54.07,0.99,0.0349256937
,0.97,-53.06,0.99,0.037128637
,0.97,-52.82,0.99,0.0403061859
,0.97,-51.04,0.99,0.0397012916
,0.97,-50.42,0.99,0.0362594712
,0.97,-49.04,0.99,0.0301905236
,0.97,-49.95,0.99,0.0265993682
,0.97,-43.27,0.99,0.0249651723
,0.97,-41.45,0.99,0.0299658587
,0.97,-38.2,0.99,0.0299462633
